date,symbol,year,month,return,Rf_monthly,market_cap,bm,profitability,asset_growth,series,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,effective_year,turnover,quarter,net_income,total_assets,source,book_value,index,formation_year,shares_outstanding
2021-11-30,GESHIP,2021,11,-0.08790184811306112,0.0029301692909859955,43156565900.0,1.756914435516318e-07,0.11928868120456905,-0.03736951983298542,EQ,301.35,302.9,312.4,291.3,292.5,293.65,299.19,209673.0,62732298.7,8392.0,106978.0,51.02,2021,61570476.449999996,FY,919.0,14145.0,screener_html,7704.0,120.0,2021,146966000.0
2021-11-30,GRAPHITE,2021,11,-0.2378821774794928,0.0029301692909859955,79878702400.0,7.691411777041071e-08,-0.007045354469396741,-0.19182845552013905,EQ,417.0,420.0,434.0,405.0,407.0,408.8,421.87,568127.0,239678477.15,25992.0,253171.0,44.56,2021,232250317.6,FY,-32.0,5527.0,screener_html,4542.0,120.0,2021,195398000.0
2021-11-30,PFOCUS,2021,11,-0.11400247831474597,0.0029301692909859955,21396302928.0,2.509302952639173e-08,-0.20973782771535582,0.29199167966718664,EQ,71.8,72.9,74.8,70.05,71.5,71.5,71.59,172465.0,12346330.9,521.0,160720.0,93.19,2021,12331247.5,FY,-56.0,5329.0,screener_html,267.0,120.0,2021,299248992.0
2021-11-30,BHARATFORG,2021,11,-0.09580916378804671,0.0029301692909859955,323141014400.0,2.1345305180599784e-08,-0.0234533702677747,-0.008291587493522212,EQ,697.05,697.0,717.65,689.15,692.4,693.65,704.5,2584353.0,1820682447.65,61634.0,1314035.0,50.85,2021,1792636458.45,FY,-127.0,13088.0,screener_html,5415.0,120.0,2021,465856000.0
2021-11-30,GAIL,2021,11,-0.1279811891165602,0.0029301692909859955,576362640691.2001,8.87034567461787e-08,0.11550900680681433,0.09511004588898953,EQ,130.35,130.15,134.7,128.95,129.6,129.8,131.33,12561833.0,1649688127.9,70021.0,7441722.0,59.24,2021,1630525923.4,FY,6143.0,81030.0,screener_html,53182.0,120.0,2021,4440390144.0
2021-11-30,IFCI,2021,11,-0.040983606557377095,0.0029301692909859955,23891166374.399998,3.0223395204078306e-07,-0.5115034777956127,-0.13835342907610781,EQ,11.7,11.75,12.1,11.65,11.8,11.7,11.86,1932882.0,22917112.5,12203.0,812573.0,42.04,2021,22614719.4,FY,-1912.0,20364.0,screener_html,3738.0,120.0,2021,2041980032.0
2021-11-30,M&MFIN,2021,11,-0.13537604456824515,0.0029301692909859955,195756854067.19998,5.538788325258661e-08,0.049442190669371194,0.09677376099549462,EQ,154.90,156.00,160.00,154.85,155.35,155.2,156.87,3991298.0,626130639.1,32835.0,1505613.0,37.72,2021,619449449.5999999,FY,780.0,85601.0,screener_html,15776.0,120.0,2021,1261319936.0
2021-11-30,SUNTV,2021,11,-0.07139037433155071,0.0029301692909859955,205298576582.40002,3.021904912931587e-08,0.21618939608732635,0.05002420526060991,EQ,522.3,524.95,535.5,517.8,518.7,520.95,525.94,875950.0,460699539.4,17144.0,188420.0,21.51,2021,456326152.50000006,FY,1525.0,7946.0,screener_html,7054.0,120.0,2021,394084992.0
2021-11-30,TATAELXSI,2021,11,-0.015436881630707,0.0029301692909859955,360060348060.0,,,,EQ,"5,679.35","5,700.00","5,948.00","5,685.80","5,733.00",5781.65,"5,824.03",248780.0,1448902492.0,51122.0,107952.0,43.39,2021,1438358887.0,,,,,,120.0,2021,62276400.0
2021-11-30,CIPLA,2021,11,0.07320037566985249,0.0029301692909859955,783632220870.3999,2.3842432061567713e-08,0.1303612354032522,-0.014266475885868157,EQ,965.0,965.0,984.00,958.6,973.0,971.3,971.57,4771579.0,4635931811.0,130292.0,1481657.0,31.05,2021,4634634682.7,FY,2389.0,24855.0,screener_html,18326.0,120.0,2021,806787008.0
2021-11-30,JKTYRE,2021,11,-0.10344827586206906,0.0029301692909859955,31739479199.999996,1.262229328972247e-07,0.12387724550898203,-0.004969385038601448,EQ,127.85,127.85,131.85,127.05,128.8,128.7,129.52,753290.0,97568737.2,10214.0,196258.0,26.05,2021,96948422.99999999,FY,331.0,10940.0,screener_html,2672.0,120.0,2021,246616000.0
2021-11-30,BAJFINANCE,2021,11,-0.05445123104780947,0.0029301692909859955,4223498004544.0,1.0115822735680044e-08,0.11972479549271359,0.32324744633068514,EQ,"6,905.75","6,910.00","7,199.80","6,849.25","6,983.00",6997.25,"7,047.95",2195539.0,15474055907.45,178023.0,917065.0,41.77,2021,15362735267.75,FY,4420.0,171470.0,screener_html,36918.0,120.0,2021,603593984.0
2021-11-30,MANAPPURAM,2021,11,-0.21342637151106847,0.0029301692909859955,138469285315.19998,4.1055109695482836e-08,0.23607499657862324,0.4445368287195539,EQ,164.65,166.0,169.65,162.5,163.5,163.45,166.15,4827594.0,802094272.65,30145.0,1321528.0,27.37,2021,789070239.3,FY,1725.0,31338.0,screener_html,7307.0,120.0,2021,847166016.0
2021-11-30,NCC,2021,11,-0.004216444132115416,0.0029301692909859955,43207658249.6,1.3954277574247316e-07,0.05472829239992265,-0.057844474761255094,EQ,71.3,72.55,73.5,70.35,70.85,70.85,71.45,3323846.0,237496804.0,15164.0,1318424.0,39.67,2021,235494489.1,FY,283.0,13540.0,screener_html,5171.0,120.0,2021,609846976.0
2021-11-30,IOC,2021,11,-0.07033997655334112,0.0029301692909859955,1119814377676.8,1.1141790128051672e-07,0.19458502476796796,-0.016104937038373346,EQ,118.8,119.0,120.9,117.85,118.55,118.95,119.18,18375929.0,2189982227.1,95194.0,10410494.0,56.65,2021,2185816754.55,FY,21762.0,355145.0,screener_html,111838.0,120.0,2021,9414160384.0
2021-11-30,INOXWIND,2021,11,0.008838383838383868,0.0029301692909859955,26596872300.0,1.2363548969491227e-07,-0.23328267477203649,0.1162202067074456,EQ,117.45,118.4,125.45,118.25,118.9,119.85,121.77,692233.0,84291653.65,13979.0,320701.0,46.33,2021,82964125.05,FY,-307.0,5464.0,screener_html,1316.0,120.0,2021,221918000.0
2021-11-30,JMFINANCIL,2021,11,-0.1905574516496018,0.0029301692909859955,68032277580.8,7.011116262689527e-08,0.11542857142857142,-0.08365724381625439,EQ,71.0,72.35,72.9,70.6,71.2,71.15,71.62,1376308.0,98566092.35,8489.0,700320.0,50.88,2021,97924314.2,FY,808.0,23378.0,screener_html,7000.0,120.0,2021,956180992.0
2021-11-30,BANKBARODA,2021,11,-0.12051282051282053,0.0029301692909859955,443693648384.0,2.6803408909246096e-07,0.019662580410243963,0.46392450620371606,EQ,86.25,86.45,88.75,85.2,85.4,85.75,86.96,30142735.0,2621342728.5,80304.0,5376323.0,17.84,2021,2584739526.25,FY,1620.0,1202667.0,screener_html,82390.0,120.0,2021,5174269952.0
2021-11-30,IIFL,2021,11,-0.04445816610064823,0.0029301692909859955,117395202048.0,1.1081257334733118e-07,0.14123979213066074,0.03411654983603607,EQ,294.8,288.1,309.5,285.5,309.5,309.5,305.63,505517.0,154501397.2,5623.0,346964.0,68.64,2021,156457511.5,FY,761.0,40667.0,screener_html,5388.0,120.0,2021,379305984.0
2021-11-30,BEML,2021,11,0.15092811760308944,0.0029301692909859955,76946542650.0,5.5834441009153846e-08,0.031151241534988713,0.015139598898938234,EQ,"1,875.05","1,851.00","1,920.00","1,800.00","1,862.80",1847.7,"1,861.32",1100486.0,2048353958.25,83985.0,116746.0,10.61,2021,2033367982.2,FY,69.0,5843.0,screener_html,2215.0,120.0,2021,41644500.0
2021-11-30,COROMANDEL,2021,11,-0.05779022403258649,0.0029301692909859955,217245739200.0,1.808449056522379e-08,0.25805825242718444,-0.04019292604501612,EQ,737.0,736.2,743.85,730.05,738.0,740.2,738.9,331663.0,245067281.7,15206.0,166250.0,50.13,2021,245496952.60000002,FY,1329.0,8895.0,screener_html,5150.0,120.0,2021,293496000.0
2021-11-30,GRANULES,2021,11,-0.030009680542110173,0.0029301692909859955,74588479200.0,2.1130776513730198e-08,0.25252989880404786,0.08190668009399138,EQ,294.15,290.0,302.9,286.7,299.2,300.6,295.63,4333689.0,1281153014.0,53385.0,911355.0,21.03,2021,1302706913.4,FY,549.0,3713.0,screener_html,2174.0,120.0,2021,248132000.0
2021-11-30,ANANTRAJ,2021,11,-0.17164653528289886,0.0029301692909859955,19225504400.0,3.1016579953379025e-07,0.003601440576230492,-0.003042155584528472,EQ,65.7,65.9,68.0,64.7,64.7,65.15,66.05,129819.0,8575154.6,948.0,83927.0,64.65,2021,8457707.850000001,FY,9.0,4611.0,screener_html,2499.0,120.0,2021,295096000.0
2021-11-30,TVSMOTOR,2021,11,0.03614821522903933,0.0029301692909859955,326147230992.0,1.4242223338615868e-08,0.1588711784687745,0.15428845232390986,EQ,684.3,685.0,694.75,674.15,688.95,686.5,685.96,6521283.0,4473309574.75,64126.0,5061627.0,77.62,2021,4476860779.5,FY,608.0,21865.0,screener_html,3827.0,120.0,2021,475087008.0
2021-11-30,BALKRISIND,2021,11,-0.11599121986911098,0.0029301692909859955,420416128352.0,1.5738814783817852e-08,0.19633333333333333,0.05047075165920667,EQ,"2,163.20","2,170.00","2,240.00","2,162.00","2,178.95",2174.75,"2,190.07",554262.0,1213872062.3,50533.0,344517.0,62.16,2021,1205381284.5,FY,1178.0,8166.0,screener_html,6000.0,120.0,2021,193316992.0
2021-11-30,RECLTD,2021,11,-0.09485368314833498,0.0029301692909859955,266034946694.40002,1.3385555064802588e-07,0.19143588337446302,0.16275875009214147,EQ,128.9,130.0,141.4,127.85,135.8,134.55,134.24,111575050.0,14978383312.45,119136.0,61595539.0,55.21,2021,15012422977.500002,FY,8378.0,400867.0,screener_html,43764.0,120.0,2021,1977219968.0
2021-11-30,ABB,2021,11,-0.02738336713995948,0.0029301692909859955,437289519100.0,1.0118019890545774e-08,0.05420991926182238,,EQ,"2,083.35","2,106.00","2,164.50","2,022.00","2,039.95",2061.85,"2,132.77",239856.0,511557386.4,18564.0,103339.0,43.08,2021,494547093.59999996,FY,141.0,6504.0,screener_html,2601.0,120.0,2021,212086000.0
2021-11-30,MCX,2021,11,-0.061452677916361,0.0029301692909859955,82130246195.0,1.5397177347845623e-08,0.15867418899858957,0.31807228915662655,EQ,"1,631.30","1,645.00","1,690.00","1,580.00","1,601.00",1599.05,"1,629.86",504982.0,823048648.95,26506.0,224342.0,44.43,2021,807491467.1,FY,225.0,2503.0,screener_html,1418.0,120.0,2021,51361900.0
2021-11-30,SAIL,2021,11,-0.130755864465682,0.0029301692909859955,413259531302.39996,1.3581981779016856e-07,0.09135155372519656,0.07611610730873686,EQ,102.65,103.0,105.3,99.25,100.0,100.05,102.51,50348334.0,5161306427.25,191802.0,17445787.0,34.65,2021,5037350816.7,FY,4148.0,118090.0,screener_html,45407.0,120.0,2021,4130530048.0
2021-11-30,KARURVYSYA,2021,11,-0.021428571428571352,0.0029301692909859955,38327489132.8,1.8048104672643668e-07,0.05158045977011494,-0.015315835015863866,EQ,48.65,48.5,50.0,47.5,47.7,47.95,48.92,2415736.0,118183464.15,10666.0,962397.0,39.84,2021,115834541.2,FY,359.0,74623.0,screener_html,6960.0,120.0,2021,799321984.0
2021-11-30,IGL,2021,11,0.021840050643595843,0.0029301692909859955,338975495872.0,1.5238437335980268e-08,0.18519103252289232,0.21997737190884115,EQ,480.9,480.1,489.9,479.75,483.0,484.25,483.86,2600828.0,1258423924.3,36346.0,1574481.0,60.54,2021,1259450959.0,FY,1173.0,9054.0,screener_html,6334.0,120.0,2021,700001024.0
2021-11-30,PETRONET,2021,11,-0.042256588978436094,0.0029301692909859955,329775000000.0,2.993128417564868e-08,0.24892013212501057,0.23726145976785373,EQ,219.95,219.0,222.85,218.0,219.15,219.85,220.25,4815172.0,1060549937.05,51431.0,3271909.0,67.95,2021,1058615564.1999999,FY,2939.0,19090.0,screener_html,11807.0,120.0,2021,1500000000.0
2021-11-30,IRB,2021,11,-0.09403973509933783,0.0029301692909859955,72243329241.59999,1.6030376203822066e-07,0.016956521739130436,-0.014309015421115068,EQ,200.7,200.5,210.7,200.15,204.5,205.2,207.31,1748536.0,362489644.4,14986.0,1015722.0,58.09,2021,358799587.2,FY,117.0,41171.0,screener_html,6900.0,120.0,2021,352063008.0
2021-11-30,HINDUNILVR,2021,11,-0.031590163591918574,0.0029301692909859955,5445292341580.801,1.4625477590165786e-09,0.16778537567646937,0.08180793386655205,EQ,"2,329.40","2,322.00","2,361.00","2,302.00","2,318.00",2317.55,"2,326.84",3931035.0,9146882608.2,150429.0,2756810.0,70.13,2021,9110370164.25,FY,7999.0,68740.0,screener_html,47674.0,120.0,2021,2349590016.0
2021-11-30,JUBLFOOD,2021,11,-0.010381373160220142,0.0029301692909859955,481818819000.0,3.046055095942077e-09,0.1618780658724597,0.8157327586206897,EQ,"3,640.25","3,640.20","3,744.75","3,631.00","3,675.00",3651.0,"3,677.02",478820.0,1760632425.05,43382.0,212568.0,44.39,2021,1748171820.0,FY,231.0,3767.0,screener_html,1427.0,120.0,2021,131969000.0
2021-11-30,ESCORTS,2021,11,0.17643685484898675,0.0029301692909859955,248958784600.0,1.8349176961810485e-08,0.17349781138081974,0.065222009772679,EQ,"1,858.85","1,856.00","1,880.00","1,836.85","1,850.05",1846.3,"1,858.51",1280247.0,2379347351.7,41037.0,455161.0,35.55,2021,2363720036.1,FY,872.0,6878.0,screener_html,5026.0,120.0,2021,134842000.0
2021-11-30,CASTROLIND,2021,11,-0.06442272891784295,0.0029301692909859955,127844016432.0,1.1621145136293843e-08,0.46051032806804376,0.07402422611036341,EQ,124.55,124.0,130.95,124.0,129.0,129.25,128.85,1525053.0,196497360.0,31583.0,740998.0,48.59,2021,197113100.25,FY,758.0,2704.0,screener_html,1646.0,120.0,2021,989121984.0
2021-11-30,ACE,2021,11,-0.10906363831154908,0.0029301692909859955,24781680000.0,2.8724631639749264e-08,0.15267175572519084,0.07553551296505079,EQ,203.85,205.0,215.7,204.45,207.95,207.9,211.46,738935.0,156258209.1,24649.0,203852.0,27.59,2021,153624586.5,FY,80.0,1055.0,screener_html,524.0,120.0,2021,119200000.0
2021-11-30,INDUSTOWER,2021,11,0.047697974217311145,0.0029301692909859955,766985263692.7999,2.1858825452174994e-08,0.23801725766832524,0.15419222903885488,EQ,281.5,280.1,286.2,278.6,282.0,284.45,283.78,6236260.0,1769700314.85,66368.0,3273841.0,52.50,2021,1773904157.0,FY,3779.0,44944.0,screener_html,15877.0,120.0,2021,2696379904.0
2021-11-30,YESBANK,2021,11,-0.03125,0.0029301692909859955,311191638016.0,4.845518314443845e-08,-0.10528698171283722,-0.32302683400724674,EQ,12.15,12.15,12.95,12.1,12.2,12.4,12.49,187690847.0,2343990409.7,111360.0,63618423.0,33.90,2021,2327366502.8,FY,-3489.0,273593.0,screener_html,33138.0,120.0,2021,25096099840.0
2021-11-30,SIEMENS,2021,11,-0.01589188941988884,0.0029301692909859955,766334628000.0,1.6927968946428933e-08,0.1052478979414323,0.03268654772756863,EQ,"2,133.40","2,135.55","2,168.15","2,116.15","2,133.45",2151.9,"2,146.86",515379.0,1106448678.1,38361.0,289455.0,56.16,2021,1109044070.1000001,FY,1089.0,18015.0,screener_html,10347.0,120.0,2021,356120000.0
2021-11-30,NATCOPHARM,2021,11,0.012572533849129597,0.0029301692909859955,153013598899.2,2.154426469131707e-08,0.10725552050473186,0.0662328607947944,EQ,823.60,810.15,843.95,810.15,836.20,837.6,836.38,161205.0,134828551.85,7761.0,74172.0,46.01,2021,135025308.0,FY,442.0,4792.0,screener_html,4121.0,120.0,2021,182680992.0
2021-11-30,TATAPOWER,2021,11,0.011665888940737279,0.0029301692909859955,692749718937.6,8.094239236902724e-08,0.06446266182860727,0.06662067488967915,EQ,218.65,221.95,228.25,213.1,216.3,216.8,218.85,222571262.0,48709413245.4,487766.0,93451742.0,41.99,2021,48253449601.600006,FY,1439.0,98655.0,screener_html,22323.0,120.0,2021,3195340032.0
2021-11-30,HDFCBANK,2021,11,-0.05641722209937772,0.0029301692909859955,8275701190348.8,2.2293738351725545e-08,0.15183737667413374,0.2227898075968089,EQ,"1,501.25","1,495.00","1,529.00","1,486.55","1,490.80",1493.55,"1,508.60",12610771.0,19024641550.1,257120.0,9136547.0,72.45,2021,18834817027.05,FY,31857.0,1799507.0,screener_html,209810.0,120.0,2021,5540960256.0
2021-11-30,EICHERMOT,2021,11,-0.04601980038634912,0.0029301692909859955,648107123913.6,1.4432042078585882e-08,0.11776534359153698,0.09335206814788788,EQ,"2,413.40","2,415.80","2,447.00","2,360.00","2,375.00",2370.45,"2,389.37",1101715.0,2632404662.5,63084.0,610044.0,55.37,2021,2611560321.75,FY,1347.0,14559.0,screener_html,11438.0,120.0,2021,273411008.0
2021-11-30,CEATLTD,2021,11,-0.05849101988454142,0.0029301692909859955,47498529925.0,6.64844111079003e-08,0.13027744270205066,0.15021861336664588,EQ,"1,165.95","1,161.30","1,186.60","1,146.05","1,168.00",1174.25,"1,163.62",97912.0,113932655.6,9603.0,51228.0,52.32,2021,114973166.0,FY,432.0,8133.0,screener_html,3316.0,120.0,2021,40450100.0
2021-11-30,PRESTIGE,2021,11,-0.010208871157005417,0.0029301692909859955,169144531248.0,5.0229802672694605e-08,0.3597050368703912,0.0366827278162698,EQ,416.5,415.9,436.8,414.0,420.9,421.75,426.32,1138369.0,485309475.0,30574.0,232228.0,20.4,2021,480107125.75,FY,2878.0,25100.0,screener_html,8001.0,120.0,2021,401054016.0
2021-11-30,ITC,2021,11,-0.009184587813619971,0.0029301692909859955,2725098816614.4,2.538061539280029e-08,0.2217674449434106,0.07767044424929259,EQ,221.5,222.0,225.2,220.0,221.7,221.15,222.37,23503453.0,5226406262.1,175420.0,14090658.0,59.95,2021,5197788630.95,FY,13383.0,73761.0,screener_html,60347.0,120.0,2021,12322400256.0
2021-11-30,SCHNEIDER,2021,11,-0.00047915668423570423,0.0029301692909859955,24974947065.6,,0.012345679012345678,-0.025261324041811806,EQ,102.7,103.1,107.05,103.1,103.7,104.3,105.31,429235.0,45203625.55,6855.0,163568.0,38.11,2021,44769210.5,FY,-1.0,1149.0,screener_html,-81.0,120.0,2021,239452992.0
2021-11-30,DRREDDY,2021,11,0.0035735748626375408,0.0029301692909859955,775578526243.2001,1.806093081732768e-08,0.11065132362110991,0.03590864483896872,EQ,"4,697.60","4,713.90","4,748.25","4,650.00","4,655.00",4675.85,"4,682.18",717823.0,3360977340.15,70833.0,351712.0,49.00,2021,3356432674.55,FY,1952.0,26588.0,screener_html,17641.0,120.0,2021,165868992.0
2021-11-30,HINDZINC,2021,11,0.06969648305765208,0.0029301692909859955,1407242804684.8,,0.246959428093956,,EQ,329.85,329.0,333.9,325.95,333.05,333.05,330.38,1291897.0,426810530.05,23736.0,637589.0,49.35,2021,430266295.85,FY,7980.0,45727.0,screener_html,32313.0,120.0,2021,4225319936.0
2021-11-30,SJVN,2021,11,-0.01763668430335097,0.0029301692909859955,109444928217.6,1.2340315183646407e-07,0.1286842310999922,0.0655135568318419,EQ,27.55,27.6,28.35,27.0,27.8,27.85,28.04,2084423.0,58455804.85,8367.0,783161.0,37.57,2021,58051180.550000004,FY,1646.0,17473.0,screener_html,12791.0,120.0,2021,3929799936.0
2021-11-30,APOLLOHOSP,2021,11,0.334510388193475,0.0029301692909859955,817813088248.0,9.949929194811002e-09,0.029763197914403648,0.2316168448614444,EQ,"5,727.50","5,755.00","5,829.95","5,629.60","5,712.60",5687.75,"5,719.88",1352746.0,7737544828.2,102515.0,496584.0,36.71,2021,7694081061.5,FY,137.0,11392.0,screener_html,4603.0,120.0,2021,143784992.0
2021-11-30,MARUTI,2021,11,-0.05541002886774293,0.0029301692909859955,2135041024000.0,2.1383585277750205e-08,0.0835984076493781,-0.005330707061232731,EQ,"7,149.50","7,149.50","7,250.00","7,015.55","7,055.00",7067.8,"7,146.03",1287938.0,9203638120.9,105865.0,769059.0,59.71,2021,9102888196.4,FY,4389.0,71376.0,screener_html,52501.0,120.0,2021,302080000.0
2021-11-30,TRENT,2021,11,0.011214673777600659,0.0029301692909859955,362836694630.39996,9.765927329676808e-09,-0.07825335062689148,1.1520125048847207,EQ,"1,026.70","1,025.00","1,067.80","1,002.80","1,022.85",1014.4,"1,030.56",1075312.0,1108173233.45,53901.0,528793.0,49.18,2021,1090796492.8,FY,-181.0,5724.0,screener_html,2313.0,120.0,2021,357686016.0
2021-11-30,UPL,2021,11,-0.07903269386652256,0.0029301692909859955,520849471046.4,5.4115436266149695e-08,0.16732896059750083,0.09598782734043398,EQ,689.35,689.0,702.75,678.55,682.0,681.7,688.1,2524084.0,1736824238.95,65928.0,1143336.0,45.30,2021,1720668062.8000002,FY,3495.0,68765.0,screener_html,20887.0,120.0,2021,764044992.0
2021-11-30,WIPRO,2021,11,-0.014688828759180539,0.0029301692909859955,3481717355392.0,2.515680090947522e-08,0.19795632137848126,-0.01920422347613393,EQ,630.6,630.6,645.5,630.5,638.0,637.25,637.33,13425100.0,8556282617.6,164308.0,8710600.0,64.88,2021,8555144975.0,FY,10868.0,82566.0,screener_html,54901.0,120.0,2021,5463660032.0
2021-11-30,BRITANNIA,2021,11,-0.03543494524926882,0.0029301692909859955,853997494000.0,5.110345206044797e-09,0.5217023675310034,0.2552100032061557,EQ,"3,528.60","3,514.00","3,565.00","3,501.10","3,550.00",3545.5,"3,544.68",633377.0,2245116422.95,47185.0,444592.0,70.19,2021,2245638153.5,FY,1851.0,8000.0,screener_html,3548.0,120.0,2021,240868000.0
2021-11-30,ADANIPORTS,2021,11,-0.013203463203463217,0.0029301692909859955,1396353336883.2,2.5898289212481667e-08,0.16586183108307875,0.09955426115678989,EQ,702.6,704.0,712.65,679.7,684.0,683.85,694.56,6190734.0,4299822006.95,108722.0,1980719.0,31.99,2021,4233533445.9,FY,5049.0,74582.0,screener_html,30441.0,120.0,2021,2041900032.0
2021-11-30,UNIONBANK,2021,11,-0.06825568797399784,0.0029301692909859955,297744472064.0,1.681542838146574e-07,0.044224412246285025,0.11418004296192596,EQ,43.25,42.7,44.7,42.7,42.95,43.0,43.65,11559026.0,504529838.2,23588.0,2498331.0,21.61,2021,497038118.0,FY,2863.0,1082377.0,screener_html,64738.0,120.0,2021,6924290048.0
2021-11-30,ACC,2021,11,-0.020142281649095706,0.0029301692909859955,429356215091.2,4.1810386193884564e-08,0.13019777762247536,0.06209150326797386,EQ,"2,289.60","2,283.15","2,322.95","2,269.85","2,285.00",2286.4,"2,294.36",415128.0,952451206.85,26969.0,190168.0,45.81,2021,949148659.2,FY,1863.0,21039.0,screener_html,14309.0,120.0,2021,187787008.0
2021-11-30,GMDCLTD,2021,11,-0.11776718856364876,0.0029301692909859955,20667571200.0,2.4535175822807726e-07,-0.008851733464470126,-0.02840145845327191,EQ,65.1,65.15,67.4,64.5,64.7,64.8,65.74,385924.0,25370923.2,4083.0,125974.0,32.64,2021,25007875.2,FY,-36.0,4973.0,screener_html,4067.0,120.0,2021,318944000.0
2021-11-30,J&KBANK,2021,11,-0.08468244084682441,0.0029301692909859955,34283596368.0,3.8416383235963595e-07,0.06292266980299911,0.07321138010946204,EQ,36.25,36.5,37.65,36.3,36.6,36.75,37.13,3878757.0,144009560.1,11216.0,1298016.0,33.46,2021,142544319.75,FY,428.0,120273.0,screener_html,6802.0,120.0,2021,932886976.0
2021-11-30,TATACOMM,2021,11,-0.006233746366835047,0.0029301692909859955,370529220144.0,,10.88695652173913,0.10926770587940449,EQ,"1,283.35","1,283.35","1,313.85","1,283.35","1,302.00",1299.25,"1,300.67",459543.0,597711789.2,21386.0,220282.0,47.94,2021,597061242.75,FY,1252.0,21306.0,screener_html,115.0,120.0,2021,285187008.0
2021-11-30,TATASTEEL,2021,11,-0.18598730954823506,0.0029301692909859955,1330205396582.4001,9.985636803601195e-08,0.11031937391398053,0.07035180197015967,EQ,"1,114.75","1,110.95","1,127.90","1,063.00","1,070.10",1071.2,"1,092.87",13355984.0,14596419159.45,290056.0,5658219.0,42.36,2021,14306930060.800001,FY,8190.0,243909.0,screener_html,74239.0,120.0,2021,1241789952.0
2021-11-30,MUTHOOTFIN,2021,11,-0.028308635666836945,0.0029301692909859955,572365413580.8,2.435554561919918e-08,0.24520064205457465,0.3146834715100397,EQ,"1,427.10","1,444.80","1,459.00","1,417.25","1,432.00",1426.2,"1,442.71",1529711.0,2206929689.15,74360.0,858979.0,56.15,2021,2181673828.2000003,FY,3819.0,68627.0,screener_html,15575.0,120.0,2021,401321984.0
2021-11-30,TECHM,2021,11,0.043035490746692995,0.0029301692909859955,1498050462918.4001,2.3176687077945364e-08,0.17506535290569072,0.11576870178795673,EQ,"1,536.65","1,529.00","1,594.45","1,526.50","1,550.95",1541.45,"1,554.84",5662900.0,8804884719.15,212688.0,3075413.0,54.31,2021,8729077205.0,FY,4353.0,39602.0,screener_html,24865.0,120.0,2021,971844992.0
2021-11-30,POONAWALLA,2021,11,0.09348612786489752,0.0029301692909859955,138610017100.80002,,-0.25478577939835917,-0.09226279111322888,EQ,179.55,180.0,188.5,176.65,179.8,181.3,182.98,7294817.0,1334832804.2,33066.0,4132541.0,56.65,2021,1322550322.1000001,FY,-559.0,13212.0,screener_html,2194.0,120.0,2021,764534016.0
2021-11-30,CHENNPETRO,2021,11,-0.14757439869547495,0.0029301692909859955,15583386600.0,8.561227564080784e-08,0.159528243327126,-0.08933371056726558,EQ,106.1,107.0,108.6,104.0,104.25,104.55,106.17,274744.0,29170583.45,7305.0,146431.0,53.3,2021,28724485.2,FY,257.0,14265.0,screener_html,1611.0,120.0,2021,149052000.0
2021-11-30,HFCL,2021,11,0.007719298245614015,0.0029301692909859955,92572454553.59999,5.014089235798362e-08,0.12839248434237996,0.16241651487553121,EQ,70.0,70.0,73.6,69.5,71.5,71.8,71.62,20919768.0,1498350289.8,41677.0,16035653.0,76.65,2021,1502039342.3999999,FY,246.0,5216.0,screener_html,1916.0,120.0,2021,1289309952.0
2021-11-30,MARICO,2021,11,-0.052951007124637184,0.0029301692909859955,696861739545.6,5.818842221218951e-09,0.37006172839506174,0.01388888888888884,EQ,534.75,530.05,544.1,530.05,539.8,538.35,538.17,4760651.0,2562022314.15,81859.0,2998885.0,62.99,2021,2562896465.85,FY,1199.0,5426.0,screener_html,3240.0,120.0,2021,1294439936.0
2021-11-30,HEROMOTOCO,2021,11,-0.0782055624553083,0.0029301692909859955,489382366905.60004,2.318766940068486e-08,0.19045147898287493,0.0632295719844358,EQ,"2,490.80","2,476.00","2,512.65","2,424.05","2,445.00",2449.3,"2,461.68",1527406.0,3759979675.85,82975.0,787539.0,51.56,2021,3741075515.8,FY,2936.0,23096.0,screener_html,15416.0,120.0,2021,199804992.0
2021-11-30,LUPIN,2021,11,-0.04171632896305122,0.0029301692909859955,401779382400.0,2.830799557362047e-08,0.0889661667753387,-0.10306930335128883,EQ,893.00,893.90,898.75,877.15,878.25,884.4,889.44,1886499.0,1677930501.7,59251.0,906414.0,48.05,2021,1668419715.6,FY,1228.0,23430.0,screener_html,13803.0,120.0,2021,454296000.0
2021-11-30,POWERGRID,2021,11,0.11726560389084018,0.0029301692909859955,1442174310656.0,6.515499231751783e-08,0.17210020590253947,0.037557603686635854,EQ,200.25,200.3,209.5,200.3,206.5,206.75,206.65,28304736.0,5849159724.0,185274.0,14650181.0,51.76,2021,5852004168.0,FY,12036.0,255708.0,screener_html,69936.0,120.0,2021,6975450112.0
2021-11-30,BATAINDIA,2021,11,-0.05115057212862162,0.0029301692909859955,241401289600.0,9.331391135814424e-09,-0.05062571103526735,0.5084882780921585,EQ,"1,895.95","1,880.10","1,945.00","1,868.65","1,911.00",1878.2,"1,909.46",263424.0,502998415.75,18137.0,62297.0,23.65,2021,494762956.8,FY,-89.0,3332.0,screener_html,1758.0,120.0,2021,128528000.0
