date,symbol,return
2019-04-30,USHAMART,-0.1962962962962964
2019-04-30,PHOENIXLTD,-0.08763395910921934
2019-04-30,ITI,-0.05375782881002078
2019-04-30,ZYDUSWELL,0.003028444376293793
2019-04-30,SWANCORP,0.01116279069767434
2019-04-30,NLCINDIA,-0.05475504322766589
2019-04-30,TORNTPHARM,-0.08095909732016926
2019-04-30,FEDERALBNK,-0.038361845515811344
2019-04-30,COLPAL,-0.03974088940110476
2019-04-30,RELIANCE,0.021676141573445884
2019-04-30,BHEL,-0.05537024683122094
2019-04-30,HEROMOTOCO,-0.016176096194896572
2019-04-30,INOXWIND,-0.037509377344336126
2019-04-30,GODREJCP,-0.04985422740524792
2019-04-30,SBIN,-0.033671083398285284
2019-04-30,SYNGENE,0.030908785486309487
2019-04-30,M&M,-0.04243953108769849
2019-04-30,LICHSGFIN,-0.06661029688087194
2019-04-30,MFSL,-0.040326286764705954
2019-04-30,PCBL,-0.1127798243128364
2019-04-30,NATCOPHARM,-0.04908884819949444
2019-04-30,FINCABLES,-0.07403512461878214
2019-04-30,BIOCON,-0.02792564081565796
2019-04-30,APOLLOTYRE,-0.07497194163860821
2019-04-30,INDUSINDBK,-0.09747191011235956
2019-04-30,HEG,-0.2201576307618821
2019-04-30,BHARTIARTL,-0.03842689882918049
2019-04-30,BERGEPAINT,-0.014826254826254881
2019-04-30,ZYDUSLIFE,-0.06223887047975807
2019-04-30,SCHAEFFLER,-0.020358476339289777
2019-04-30,SUZLON,0.11382113821138207
2019-04-30,HFCL,-0.017738359201773912
2019-04-30,EXIDEIND,-0.02080475537265658
2019-04-30,AARTIIND,0.02852343675720226
2019-04-30,PRESTIGE,0.033425632911392444
2019-04-30,NCC,-0.12095702259636676
2019-04-30,HDFCLIFE,0.06882430647291948
2019-04-30,ASAHIINDIA,-0.08447444551591132
2019-04-30,COCHINSHIP,-0.03817671092952002
2019-04-30,IDBI,-0.1564844587352625
2019-04-30,JSWDULUX,-0.046703830046870176
2019-04-30,TORNTPOWER,-0.016699029126213683
2019-04-30,BLUESTARCO,-0.0019176869744799152
2019-04-30,INFY,0.010082677959265984
2019-04-30,BHARATFORG,-0.07835675253708041
2019-04-30,IDEA,-0.1534246575342466
2019-04-30,TITAN,0.014625388623724644
2019-04-30,SAREGAMA,-0.035774838928450126
2019-04-30,COFORGE,-0.02439944186748122
2019-04-30,BLUEDART,-0.08463068853736244
2019-04-30,CONCOR,-0.0611079383209594
2019-04-30,FACT,-0.07650273224043724
2019-04-30,3MINDIA,-0.05499189022643469
2019-04-30,BLS,0.07612005219660722
2019-04-30,KEC,-0.04637197664720594
2019-04-30,LAURUSLABS,-0.04317357026654989
2019-04-30,FORTIS,0.020626151012891336
2019-04-30,SUPREMEIND,0.022911352754284797
2019-04-30,ZENSARTECH,0.019774011299435124
2019-04-30,PGEL,-0.1663597298956414
2019-04-30,LT,-0.02652854977261243
2019-04-30,BANKINDIA,-0.1534772182254197
2019-04-30,IRB,-0.1577493959268208
2019-04-30,HINDCOPPER,-0.05924412665985712
2019-04-30,NTPC,-0.0048255382331104935
2019-04-30,TIMKEN,-0.06257982120051087
2019-04-30,JSWSTEEL,0.05220952055963157
2019-04-30,SHREECEM,0.06009594137451679
2019-04-30,NHPC,-0.054655870445344035
2019-04-30,BAYERCROP,-0.06611476396506877
2019-04-30,ICICIPRULI,0.05438972162740896
2019-04-30,CREDITACC,0.036011904761904745
2019-04-30,MINDACORP,-0.06408839779005526
2019-04-30,ABFRL,-0.020875879282958865
2019-04-30,CHOLAHLDNG,0.06116365131578938
2019-04-30,RITES,-0.05616464704750912
2019-04-30,SHRIRAMFIN,-0.13030374197588857
2019-04-30,LALPATHLAB,0.0
2019-04-30,EMAMILTD,-0.03200000000000003
2019-04-30,BRITANNIA,-0.061400097228974215
2019-04-30,ELECON,-0.07777777777777772
2019-04-30,KEI,-0.041132918086731696
2019-04-30,ELGIEQUIP,0.07820773930753555
2019-04-30,BATAINDIA,0.03483861784278153
2019-04-30,HCLTECH,0.08818796266494999
2019-04-30,ACC,-0.02055452199483887
2019-04-30,BSE,0.015626278327742993
2019-04-30,INDIGO,0.062213352939116895
2019-04-30,JPPOWER,0.5405405405405406
2019-04-30,IEX,-0.035757575757575766
2019-04-30,THERMAX,0.0032424086464231117
2019-04-30,CIEINDIA,-0.029211087420042636
2019-04-30,TIINDIA,-0.007306889352818424
2019-04-30,BSOFT,-0.05119107957425251
2019-04-30,KARURVYSYA,0.08555399719495105
2019-04-30,TRITURBINE,-0.02504638218923938
2019-04-30,ONGC,0.05915492957746471
2019-04-30,FSL,0.0766773162939296
2019-04-30,GMRAIRPORT,-0.15909090909090917
2019-04-30,ABREL,-0.017039974279284054
2019-04-30,NBCC,-0.12594268476621406
2019-04-30,TRIDENT,-0.08577405857740594
2019-04-30,GABRIEL,0.006918021445866396
2019-04-30,HBLENGINE,-0.068359375
2019-04-30,BBTC,-0.04052181944123745
2019-04-30,UNOMINDA,0.1144301470588236
2019-05-31,GILLETTE,-0.013276830538036521
2019-05-31,TATAPOWER,0.014749262536873253
2019-05-31,DEEPAKNTR,0.19329799318439966
2019-05-31,SAREGAMA,-0.03384912959381048
2019-05-31,PFIZER,0.011661204619937138
2019-05-31,BLUEDART,-0.17604948779523955
2019-05-31,JINDALSAW,0.08816276202219497
2019-05-31,3MINDIA,-0.008064832705971692
2019-05-31,SONATSOFTW,0.07650520597555444
2019-05-31,ELECON,-0.08519793459552505
2019-05-31,GABRIEL,-0.08107179663345931
2019-05-31,CEMPRO,-0.06518218623481775
2019-05-31,CEATLTD,-0.07039848197343457
2019-05-31,INDIGO,0.10500988793671717
2019-05-31,FACT,0.2470414201183433
2019-05-31,OBEROIRLTY,0.1069386950522373
2019-05-31,PRESTIGE,0.10162679425837329
2019-05-31,HDFCLIFE,0.09170683475466568
2019-05-31,POLYMED,0.004347826086956497
2019-05-31,SOLARINDS,0.09383427880591477
2019-05-31,JUBLPHARMA,-0.25058636604373163
2019-05-31,NEWGEN,0.0006350214319732483
2019-05-31,JSWDULUX,0.011404299886538904
2019-05-31,WHIRLPOOL,0.053277805701156034
2019-05-31,AEGISLOG,0.15808352549321025
2019-05-31,ABREL,0.11927605756650661
2019-05-31,BAJAJ-AUTO,-0.019503367849602826
2019-05-31,TORNTPOWER,-0.028633491311216397
2019-05-31,BLUESTARCO,0.1920632574637895
2019-05-31,UCOBANK,-0.025139664804469275
2019-05-31,HONAUT,0.07007465898246723
2019-05-31,GRAVITA,-0.17873831775700932
2019-05-31,BSOFT,0.02029914529914545
2019-05-31,RVNL,0.22448979591836737
2019-05-31,INFY,-0.01810075197976979
2019-05-31,SIEMENS,0.0844596034960563
2019-05-31,TATASTEEL,-0.12365398420674811
2019-05-31,EICHERMOT,-0.020647280332673823
2019-05-31,BHARATFORG,-0.010375860243515
2019-05-31,RPOWER,0.23140495867768607
2019-05-31,JSWSTEEL,-0.1188584400843199
2019-05-31,TITAN,0.066635017910319
2019-05-31,LT,0.1549812761855327
2019-05-31,KPRMILL,0.028261775739891748
2019-05-31,MRPL,-0.1189979123173277
2019-05-31,SAMMAANCAP,0.13099432022431512
2019-05-31,FEDERALBNK,0.15741239892183279
2019-05-31,HBLENGINE,0.06079664570230614
2019-05-31,MRF,0.04461015026935078
2019-05-31,HEROMOTOCO,0.06704221987777936
2019-05-31,KOTAKBANK,0.09779668962532906
2019-05-31,PETRONET,0.024466099937798136
2019-05-31,ACC,0.03305658527618638
2019-05-31,INOXWIND,0.11067809820732655
2019-05-31,SBIN,0.137280206484917
2019-05-31,CESC,0.06217468805704107
2019-05-31,NAUKRI,0.062097504202767384
2019-05-31,GLAXO,-0.015142668068044762
2019-05-31,JWL,0.06868131868131866
2019-05-31,JKTYRE,-0.048387096774193616
2019-05-31,RADICO,-0.04889077292638122
2019-05-31,HINDPETRO,0.11330472103004285
2019-05-31,THERMAX,0.04652952341866312
2019-05-31,MFSL,0.07769663593918374
2019-05-31,PCBL,-0.05685084637496007
2019-05-31,TATAINVEST,0.03899216649128956
2019-05-31,NATCOPHARM,-0.025673940949935803
2019-05-31,EIHOTEL,-0.022504633306857258
2019-05-31,HSCL,-0.08909995477159649
2019-05-31,BIOCON,-0.08694187026116262
2019-05-31,FINCABLES,0.03486655309483244
2019-05-31,CANBK,0.028220387790362844
2019-05-31,RECLTD,-0.02033209081667231
2019-05-31,AJANTPHARM,0.05568457189014531
2019-05-31,MANAPPURAM,0.14285714285714302
2019-05-31,BHEL,-0.008474576271186307
2019-05-31,LICHSGFIN,0.12450931051836944
2019-05-31,WELSPUNLIV,0.03474178403755879
2019-05-31,MOTHERSON,-0.21262798634812285
2019-05-31,BANKINDIA,0.07252124645892355
2019-05-31,BATAINDIA,-0.08878954607977985
2019-05-31,ITC,-0.07565953210552512
2019-05-31,IOC,0.04745333755140768
2019-05-31,BHARTIARTL,0.08897908211052141
2019-05-31,INDIANB,0.09571938168846605
2019-05-31,HEG,0.06263016048021552
2019-05-31,LTM,0.0397239129801672
2019-05-31,DEEPAKFERT,0.031030661248614866
2019-05-31,AARTIIND,0.15191199580932424
2019-05-31,OIL,-0.004700027647221439
2019-05-31,POWERGRID,0.01555793991416321
2019-05-31,LALPATHLAB,-0.006367901943885701
2019-05-31,AXISBANK,0.054052291843254885
2019-05-31,JSL,0.009358288770053624
2019-05-31,GRASIM,-0.016755437194851286
2019-05-31,SBILIFE,0.08501992654528401
2019-05-31,SHRIRAMFIN,0.048021963184661676
2019-05-31,ULTRACEMCO,0.03103881476347259
2019-05-31,GAIL,0.01418738586880175
2019-05-31,TORNTPHARM,-0.12670907974775392
2019-05-31,ITI,0.04081632653061207
2019-05-31,SRF,0.10873756158354908
2019-05-31,ZEEL,-0.17371705963938977
2019-05-31,BLS,0.023443815683104274
2019-05-31,CENTRALBK,-0.2063492063492064
2019-05-31,ZYDUSWELL,0.010777756545002903
2019-05-31,EIDPARRY,-0.03588949135037445
2019-05-31,NHPC,0.07280513918629539
2019-05-31,IIFL,-0.033344911427579116
2019-05-31,AIAENG,-0.01449275362318836
2019-05-31,TMPV,-0.19458702753149792
2019-05-31,NLCINDIA,-0.007621951219512146
2019-05-31,ADANIPOWER,0.1213808463251671
2019-05-31,PNB,-0.05005889281507658
2019-05-31,CDSL,-0.02440590879897242
2019-05-31,HDFCAMC,0.04557387687678838
2019-05-31,BALKRISIND,-0.14852080713074867
2019-05-31,PERSISTENT,-0.08534381139489189
2019-05-31,TIMKEN,0.2333333333333334
2019-05-31,GVT&D,0.023916879043324624
2019-05-31,BEL,0.2811244979919678
2019-05-31,GESHIP,-0.029432132963988944
2019-05-31,JSWENERGY,0.050107372942018724
2019-05-31,WOCKPHARMA,-0.05555555555555569
2019-05-31,BRIGADE,0.1324622662761883
2019-05-31,SCI,-0.049418604651162656
2019-05-31,JBMA,-0.02115878979632191
2019-05-31,HINDALCO,-0.043921378306236436
2019-05-31,SHREECEM,0.09243538239975746
2019-05-31,BAYERCROP,-0.06792562958279125
2019-05-31,HINDZINC,-0.11215459635181513
2019-05-31,JMFINANCIL,0.07909604519774005
2019-05-31,SARDAEN,-0.039735099337748436
2019-05-31,BPCL,0.07766223509279979
2019-05-31,CASTROLIND,-0.035386631716907035
2019-05-31,SAIL,-0.10125448028673834
2019-05-31,BAJFINANCE,0.11988242704178043
2019-05-31,ECLERX,-0.18534520380553376
2019-05-31,HINDUNILVR,0.017522899243329393
2019-05-31,ABFRL,-0.022247972190034826
2019-05-31,EMAMILTD,-0.10046487603305776
2019-05-31,ADANIGREEN,0.08114856429463169
2019-05-31,MARICO,0.03491930996104631
2019-05-31,MUTHOOTFIN,0.08994974874371864
2019-05-31,TCS,-0.028225717256177063
2019-05-31,CAPLIPOINT,0.11244315832988816
2019-05-31,INDIACEM,-0.014005602240896309
2019-05-31,MMTC,-0.0019011406844107182
2019-05-31,LAURUSLABS,-0.05689249280669628
2019-05-31,PVRINOX,0.007459945180705807
2019-05-31,ADANIENSOL,0.07692307692307687
2019-05-31,DRREDDY,-0.08705581593523648
2019-05-31,INDUSINDBK,-0.000715841892312552
2019-05-31,NMDC,0.008461921353907442
2019-05-31,TRIDENT,0.03203661327231133
2019-05-31,LTF,0.022501906941266414
2019-05-31,BDL,0.07348185411426522
2019-05-31,BALRAMCHIN,0.02257636122177953
2019-05-31,ZENTEC,-0.02460106382978733
2019-05-31,NH,0.17514822134387353
2019-05-31,ABCAPITAL,0.013810741687979577
2019-05-31,HAL,0.06356217713558432
2019-05-31,ZFCVINDIA,0.004203090789957287
2019-05-31,FSL,0.0811078140454995
2019-05-31,JPPOWER,-0.14035087719298245
2019-05-31,PAGEIND,-0.14440376150026957
2019-05-31,CARBORUNIV,0.046111111111111214
2019-05-31,ENDURANCE,0.022645196923992028
2019-05-31,BBTC,-0.0723138009866443
2019-05-31,POONAWALLA,0.05132317562149158
2019-05-31,TVSMOTOR,-0.02630777044184862
2019-05-31,NIACL,-0.09270052733832923
2019-05-31,PFC,0.07525951557093435
2019-05-31,DMART,0.02130451563103053
2019-05-31,ABBOTINDIA,0.047996658289933825
2019-05-31,ADANIENT,0.2180243998425817
2019-05-31,KPITTECH,
2019-05-31,TECHM,-0.09059921062073917
2019-05-31,NATIONALUM,-0.02413127413127414
2019-05-31,HCLTECH,-0.07673131364346975
2019-05-31,NAVA,-0.06967615309126607
2019-05-31,TITAGARH,0.117363344051447
2019-05-31,ERIS,-0.17042487538571094
2019-05-31,DIXON,0.042450821766158775
2019-05-31,SCHNEIDER,-0.008487269096355554
2019-05-31,ZENSARTECH,0.06541657788195177
2019-05-31,NAM-INDIA,0.113188479029813
2019-05-31,TTML,0.4137931034482758
2019-05-31,GRSE,0.1292484442316899
2019-05-31,MGL,-0.07640542499223513
2019-05-31,INDHOTEL,0.018140589569161092
2019-05-31,LINDEINDIA,0.17662446374385254
2019-05-31,AAVAS,0.18471231276338318
2019-05-31,JUBLFOOD,-0.01576966503575461
2019-05-31,RBLBANK,0.01252117551741927
2019-05-31,BSE,-0.0024166263895601947
2019-05-31,MINDACORP,-0.06414797323888222
2019-05-31,TIINDIA,0.023659305993690927
2019-05-31,LTFOODS,-0.14098837209302317
2019-05-31,BAJAJFINSV,0.08875798655665545
2019-05-31,ESCORTS,-0.19075652997699277
2019-05-31,DIVISLAB,-0.08847353808283476
2019-05-31,J&KBANK,-0.022222222222222254
2019-05-31,HAVELLS,-0.034467178725876124
2019-05-31,SJVN,0.05613305613305597
2019-05-31,TEJASNET,-0.014210526315789451
2019-05-31,BERGEPAINT,0.03558551497099871
2019-05-31,ZYDUSLIFE,-0.23797818405284987
2019-05-31,SCHAEFFLER,-0.044947883823584056
2019-05-31,TRITURBINE,0.0342530922930544
2019-05-31,HFCL,-0.04514672686230248
2019-05-31,BANKBARODA,0.14230604372053146
2019-05-31,OFSS,-0.028851071083584312
2019-05-31,EXIDEIND,-0.005603548914312473
2019-05-31,ACE,0.08097165991902844
2019-05-31,PNBHOUSING,0.18618936665960595
2019-05-31,YESBANK,-0.12023809523809514
2019-05-31,ENGINERSIN,0.09009412819363516
2019-05-31,FORTIS,-0.09563334536268508
2019-05-31,GALLANTT,-0.08705114254624591
2019-05-31,UBL,-0.05239789985552712
2019-05-31,TRENT,0.10233342704526294
2019-05-31,TECHNOE,0.05254273053386793
2019-05-31,LEMONTREE,0.0020000000000000018
2019-05-31,IOB,-0.14539007092198575
2019-05-31,POLYCAB,-0.044427062964411346
2019-05-31,INDUSTOWER,0.024566749190630288
2019-05-31,BOSCHLTD,-0.01643270001859165
2019-05-31,HINDCOPPER,-0.04125950054288818
2019-05-31,GICRE,-0.06161532056619479
2019-05-31,BEML,0.11410432395332881
2019-05-31,BAJAJHLDNG,0.1329876863253403
2019-05-31,ADANIPORTS,0.060081466395111915
2019-05-31,MCX,-0.05675203725261935
2019-05-31,INTELLECT,0.13066432028156605
2019-05-31,BANDHANBNK,-0.012928517807990647
2019-05-31,CANFINHOME,0.10575866938647427
2019-05-31,CCL,-0.006952491309385689
2019-05-31,WIPRO,-0.04069670072014753
2019-05-31,HDFCBANK,0.04655979632786034
2019-05-31,KPIL,0.08392358875295125
2019-05-31,ABB,0.06083958629081332
2019-05-31,BRITANNIA,0.008943215759396272
2019-05-31,SOBHA,0.13409682457053607
2019-05-31,DLF,0.10680173661360337
2019-05-31,MARUTI,0.030518720748829997
2019-05-31,ELGIEQUIP,0.050623347185493106
2019-05-31,ARE&M,-0.03842379406658114
2019-05-31,RAMCOCEM,0.053848140495867725
2019-05-31,MPHASIS,0.025221786672168456
2019-05-31,WELCORP,0.07032719067318549
2019-05-31,VTL,-0.03310699862424016
2019-05-31,TATACOMM,-0.03590840238795323
2019-05-31,ONGC,0.016252955082742382
2019-05-31,CONCOR,0.07471613949716138
2019-05-31,SUNPHARMA,-0.10444662952037576
2019-05-31,VEDL,-0.03775846568774344
2019-05-31,CGPOWER,-0.05718085106382975
2019-05-31,GMRAIRPORT,-0.06906906906906896
2019-05-31,COFORGE,0.010204870506377972
2019-05-31,PGEL,0.028718703976435833
2019-05-31,CREDITACC,0.002106674327300606
2019-05-31,GLENMARK,-0.14575501253132828
2019-05-31,IRB,0.014344262295082011
2019-05-31,APOLLOHOSP,0.018331278257295525
2019-05-31,KARURVYSYA,0.009043927648578753
2019-05-31,ASTRAL,0.0752099306316174
2019-05-31,KEC,0.11981808640895575
2019-05-31,TATACONSUM,0.16634799235181652
2019-05-31,IFCI,-0.07075471698113212
2019-05-31,JKCEMENT,0.1545912437039907
2019-05-31,APARINDS,0.004348152035384967
2019-05-31,USHAMART,-0.053763440860214895
2019-05-31,IPCALAB,-0.015065616797900305
2019-05-31,GODREJPROP,0.06892396674298107
2019-05-31,ALKEM,0.044228474990543276
2019-05-31,ICICIGI,0.07605066995929954
2019-05-31,MOTILALOFS,0.11690685413005264
2019-05-31,ASHOKLEY,0.021851638872915302
2019-05-31,COALINDIA,0.005353955978584235
2019-05-31,GODREJIND,-0.04393895207543508
2019-05-31,APOLLOTYRE,-0.05605435573889839
2019-05-31,ANANTRAJ,0.11900826446280988
2019-05-31,IDEA,-0.09708737864077666
2019-05-31,ICICIBANK,0.03975460122699381
2019-05-31,GMDCLTD,0.0909708078750846
2019-05-31,NAVINFLUOR,0.10117804950790332
2019-05-31,CUMMINSIND,0.08724970756209993
2019-05-31,PFOCUS,0.0073710073710073765
2019-05-31,VBL,0.06537253782472163
2019-05-31,SUPREMEIND,-0.056214182597663975
2019-05-31,IEX,-0.01759899434318024
2019-05-31,SUZLON,-0.2043795620437956
2019-05-31,CHENNPETRO,-0.12896864523762575
2019-05-31,NBCC,0.06816220880069013
2019-05-31,UNOMINDA,-0.056907216494845314
2019-05-31,SUNDARMFIN,0.17908587257617725
2019-05-31,DABUR,-0.005400653102235697
2019-05-31,KAJARIACER,0.06898579951264616
2019-05-31,ATGL,0.23022388059701493
2019-05-31,NTPC,-0.005967922417008609
2019-05-31,KEI,0.28863831351881375
2019-05-31,NCC,-0.014616935483870996
2019-05-31,ASAHIINDIA,0.014324836738992985
2019-05-31,CIEINDIA,0.07709202723479014
2019-05-31,LTTS,0.012375525240315488
2019-05-31,COCHINSHIP,0.02243462100092941
2019-05-31,GRANULES,-0.013820775746767877
2019-05-31,TATAELXSI,-0.06319862424763534
2019-05-31,RHIM,-0.06127553147144649
2019-05-31,UNITDSPR,-0.012564605239707816
2019-05-31,TARIL,0.14847161572052414
2019-05-31,IDBI,-0.044472681067344366
2019-05-31,RITES,0.1422457713470553
2019-05-31,CHAMBLFERT,0.22036082474226815
2019-05-31,CHOLAHLDNG,-0.032936161968420086
2019-05-31,IDFCFIRSTB,-0.09109109109109115
2019-05-31,IGL,0.07656649616368272
2019-05-31,HUDCO,0.033816425120772875
2019-05-31,ICICIPRULI,0.04995938261575961
2019-05-31,ATUL,0.1809055491515037
2019-05-31,PHOENIXLTD,0.08530489836721089
2019-05-31,UPL,0.030748594128875872
2019-05-31,COLPAL,-0.046186317924098996
2019-05-31,CYIENT,-0.04816824966078692
2019-05-31,AMBUJACEM,0.04580498866213145
2019-05-31,RELIANCE,-0.04498133256748982
2019-05-31,CUB,0.04536489151873768
2019-05-31,SWANCORP,-0.029438822447102164
2019-05-31,GODFRYPHLP,-0.15360260527387037
2019-05-31,REDINGTON,-0.015724815724815655
2019-05-31,SUNTV,-0.04370918589464523
2019-05-31,SYNGENE,0.0914942154146976
2019-05-31,IRCON,0.02470219435736687
2019-05-31,GODREJCP,0.05561521939245173
2019-05-31,NEULANDLAB,-0.15303523418706677
2019-05-31,ASTERDM,0.020442930153321992
2019-05-31,COROMANDEL,0.004719696097617021
2019-05-31,TATACHEM,0.0934765658840857
2019-05-31,M&MFIN,0.05241482590789959
2019-05-31,MAHABANK,-0.1353591160220995
2019-05-31,ASIANPAINT,-0.03817106926835945
2019-05-31,AUROPHARMA,-0.1790488981136683
2019-05-31,LUPIN,-0.14506048965082274
2019-05-31,CIPLA,-0.010884955752212377
2019-05-31,CGCL,0.17716179572160295
2019-05-31,DCMSHRIRAM,0.276008736636395
2019-05-31,AUBANK,0.07988831148685338
2019-05-31,GPIL,0.14846654275092952
2019-05-31,RKFORGE,-0.012152949313309014
2019-05-31,VOLTAS,-0.03741496598639471
2019-05-31,M&M,0.0027119169378584385
2019-05-31,NESTLEIND,0.054358889714175795
2019-05-31,PIIND,0.08930709189292729
2019-05-31,CHOLAFIN,0.1036146313364057
2019-05-31,AMBER,0.06645812053115407
2019-05-31,GRAPHITE,0.09340300457217499
2019-05-31,OLECTRA,0.0014292520247736196
2019-05-31,CROMPTON,0.00021039343572470948
2019-05-31,PIDILITIND,0.0446316471588839
2019-05-31,JINDALSTEL,-0.10134755755193703
2019-05-31,CHALET,0.08448516850442611
2019-05-31,DALBHARAT,0.02904166848086387
2019-05-31,KIRLOSENG,0.20098039215686292
2019-05-31,UNIONBANK,-0.09221556886227544
2019-05-31,CRISIL,0.017020682920023678
2019-05-31,APLAPOLLO,0.020108250991251797
2019-06-30,BAYERCROP,-0.09346257713532768
2019-06-30,MPHASIS,0.01031342757961462
2019-06-30,BRITANNIA,-0.06100378172111087
2019-06-30,MARICO,-0.0037639467670385063
2019-06-30,UBL,-0.004164807377658675
2019-06-30,ICICIPRULI,0.002321083172146965
2019-06-30,NTPC,0.06078799249530942
2019-06-30,HINDALCO,0.05101522842639605
2019-06-30,CHAMBLFERT,-0.07550158394931372
2019-06-30,ELGIEQUIP,-0.06598345918734272
2019-06-30,BAJAJFINSV,0.04112140401443587
2019-06-30,HINDCOPPER,-0.09513023782559449
2019-06-30,HCLTECH,-0.025536588714475172
2019-06-30,SUPREMEIND,0.06243626587559081
2019-06-30,EMAMILTD,-0.14125753660637375
2019-06-30,PFOCUS,-0.1382113821138211
2019-06-30,SCI,-0.042813455657492394
2019-06-30,BRIGADE,0.02725283469265971
2019-06-30,IDFCFIRSTB,-0.04735682819383258
2019-06-30,JSWENERGY,-0.08725289706884787
2019-06-30,KEI,-0.08674148754042232
2019-06-30,ABFRL,0.020858023228253142
2019-06-30,RAMCOCEM,-0.03939468202426166
2019-06-30,PNB,-0.013639181649101162
2019-06-30,COROMANDEL,-0.0418194317140238
2019-06-30,BEL,0.00761307657859378
2019-06-30,NAVA,-0.007383966244725815
2019-06-30,LTFOODS,-0.15736040609137059
2019-06-30,UNIONBANK,0.06926121372031657
2019-06-30,GICRE,-0.0312777284826975
2019-06-30,POLYCAB,0.018335106818367697
2019-06-30,LAURUSLABS,-0.06614893912078779
2019-06-30,WIPRO,-0.020600558659217838
2019-06-30,VTL,-0.026621379721852523
2019-06-30,KIRLOSENG,-0.04311224489795917
2019-06-30,GRSE,0.04832556167867752
2019-06-30,PVRINOX,-0.060527865817743276
2019-06-30,POONAWALLA,-0.00877192982456143
2019-06-30,DIXON,-0.07337744557448034
2019-06-30,TATACHEM,-0.007130407225479307
2019-06-30,KARURVYSYA,-0.09475032010243267
2019-06-30,INDUSINDBK,-0.12137540100289657
2019-06-30,ENDURANCE,-0.07403406730369744
2019-06-30,SOBHA,-0.004498301661617465
2019-06-30,BDL,0.13723849372384933
2019-06-30,IPCALAB,-0.021744923519693038
2019-06-30,ZENTEC,-0.0068166325835037345
2019-06-30,APLAPOLLO,-0.07385014035845383
2019-06-30,DLF,-0.013859832635983116
2019-06-30,NATIONALUM,-0.022749752720079064
2019-06-30,ABCAPITAL,-0.0736629667003027
2019-06-30,GODREJPROP,0.12986134595874188
2019-06-30,SHREECEM,0.00934605377276676
2019-06-30,M&MFIN,-0.07885687181311518
2019-06-30,TRIDENT,-0.07982261640798238
2019-06-30,GRANULES,-0.12477396021699816
2019-06-30,AMBUJACEM,-0.07697311361665227
2019-06-30,PERSISTENT,0.06091588624452271
2019-06-30,IRB,-0.22505050505050506
2019-06-30,RBLBANK,-0.07085182221575625
2019-06-30,PNBHOUSING,-0.0776190476190477
2019-06-30,HDFCAMC,0.16323421542628225
2019-06-30,ABBOTINDIA,0.1427698954040797
2019-06-30,TIMKEN,0.08130201045732366
2019-06-30,CCL,-0.00972384286269945
2019-06-30,PGEL,-0.2648532569792411
2019-06-30,BAJAJHLDNG,0.02912996224688258
2019-06-30,JPPOWER,-0.1836734693877552
2019-06-30,SUNPHARMA,-0.021715261681102938
2019-06-30,CYIENT,-0.03403421240199578
2019-06-30,ADANIPORTS,-0.014889529298751203
2019-06-30,FSL,-0.09698078682525157
2019-06-30,TECHNOE,0.07898957497995185
2019-06-30,NIACL,-0.08626491281737536
2019-06-30,ATUL,-0.016322546366658086
2019-06-30,BBTC,-0.19057501080847383
2019-06-30,KPIL,0.03940594059405944
2019-06-30,INDHOTEL,0.0025453388482341577
2019-06-30,ADANIGREEN,0.025404157043879882
2019-06-30,NMDC,0.11500493583415605
2019-06-30,CRISIL,0.02043965842450013
2019-06-30,KPRMILL,0.0026755310523756126
2019-06-30,SJVN,-0.019685039370078705
2019-06-30,PIDILITIND,-0.058310394293025314
2019-06-30,POLYMED,-0.025974025974025983
2019-06-30,CHOLAFIN,-0.8136295426371762
2019-06-30,NESTLEIND,0.03604943425435514
2019-06-30,SAMMAANCAP,-0.227385417328841
2019-06-30,ITC,-0.016873092802010325
2019-06-30,ICICIBANK,0.031626150578239365
2019-06-30,ADANIENSOL,-0.04980924120389996
2019-06-30,BANKBARODA,-0.0874296435272045
2019-06-30,INDIANB,-0.06022788931090606
2019-06-30,DRREDDY,-0.047753280937890885
2019-06-30,BALRAMCHIN,-0.09642857142857142
2019-06-30,IFCI,-0.06598984771573613
2019-06-30,APARINDS,-0.13689632007165786
2019-06-30,EIDPARRY,-0.018478843063738593
2019-06-30,HAL,0.005912994509362335
2019-06-30,ZEEL,-0.05259476849909084
2019-06-30,NH,0.02060121925583358
2019-06-30,GAIL,-0.13587257617728532
2019-06-30,RADICO,-0.06224929430990933
2019-06-30,TATACONSUM,0.10532786885245904
2019-06-30,MOTILALOFS,-0.1224194360523666
2019-06-30,OIL,-0.011111111111111072
2019-06-30,SIEMENS,0.031097656864286893
2019-06-30,LTF,-0.14099216710182771
2019-06-30,EICHERMOT,-0.040553445877354655
2019-06-30,GALLANTT,-0.08224076281287251
2019-06-30,IOB,0.008298755186721962
2019-06-30,BANDHANBNK,-0.08948791617373675
2019-06-30,YESBANK,-0.26420838971583227
2019-06-30,JINDALSTEL,-0.11246485473289591
2019-06-30,HINDUNILVR,-0.000503214984624023
2019-06-30,CANFINHOME,0.011636157230026756
2019-06-30,VOLTAS,0.10902352839782825
2019-06-30,ECLERX,-0.17849681255691863
2019-06-30,MARUTI,-0.04879291396464269
2019-06-30,REDINGTON,0.08786819770344478
2019-06-30,JBMA,-0.08747474747474748
2019-06-30,ACE,-0.1081460674157303
2019-06-30,GPIL,-0.12522759457819144
