date,symbol,market_cap,bm,profitability,asset_growth
2022-12-31,TRITURBINE,84237720000.0,1.0399977801879872e-08,0.31542056074766356,0.14769975786924938
2022-12-31,PHOENIXLTD,254594771120.0,2.9704799730838555e-08,0.04071092207200364,0.08003793266951154
2022-12-31,BATAINDIA,211973495250.0,7.30796540060991e-09,0.056780595369349506,-0.10718113612004287
2022-12-31,TRIDENT,174794183424.0,1.2244846790522607e-08,0.21690507152145644,-0.0006925207756233176
2022-12-31,TORNTPHARM,526909361190.39996,1.0522916288942634e-08,0.13052242566773056,0.004639543183440509
2022-12-31,BHEL,275779154534.4,1.2450942338379263e-07,0.01678865162604693,-0.07183493390389939
2022-12-31,TTML,181417147968.0,,,
2022-12-31,IFCI,30303835545.600002,1.125813788081564e-07,-0.6249112845990064,-0.09247292660100714
2022-12-31,BAJFINANCE,3980816708198.4,8.766088813505814e-09,0.1607759705350811,0.04306196811260965
2022-12-31,TVSMOTOR,515659438483.2001,1.2845392878170482e-08,0.16613636363636364,0.13454753009547527
2022-12-31,PNB,621570968064.0,2.253047885839777e-07,0.040048369576356296,0.5029825346435581
2022-12-31,PFOCUS,22224517785.6,1.2700833905473078e-08,-1.5263157894736843,0.0724491849466693
2022-12-31,BALKRISIND,412006839200.0,1.3323680036986393e-08,0.20698110486081062,0.19982368498383773
2022-12-31,TITAN,2306024093440.0,3.3478444310649235e-09,0.236267870579383,0.2141169521559363
2022-12-31,BIOCON,314377126758.4,1.7421244114059735e-08,0.09155597722960152,0.2827806299431108
2022-12-31,HSCL,42276226406.4,9.478613161755905e-08,0.0208779443254818,0.08938329430132708
2022-12-31,BALRAMCHIN,80927084424.0,3.492233281183183e-08,0.16793066088840736,-0.03618968386023291
2022-12-31,PIIND,518860388200.0,1.1563392402968773e-08,0.13790849673202615,0.6572781065088757
2022-12-31,ZENTEC,14649717500.0,1.1872829381396424e-08,0.01060070671378092,0.0420560747663552
2022-12-31,UNIONBANK,550218184704.0,2.1799179416153845e-07,0.07430039090614018,0.9484418794294962
2022-12-31,GRAPHITE,72943629600.0,4.567733918601847e-08,0.10208206994137861,-0.009143062029401183
2022-12-31,COROMANDEL,260933895094.4,2.3193487768159917e-08,0.24032714690154136,-0.12355897132722438
2022-12-31,INOXWIND,30125664400.0,5.103716081608482e-08,-0.5307692307692308,0.03250188964474687
2022-12-31,SUZLON,125332283392.0,,0.05019852524106636,0.010872894333843863
2022-12-31,CONCOR,450146419020.8,2.720851256588034e-08,0.0978058757902566,0.05267622359826962
2022-12-31,GRASIM,1134755819424.0,6.132936525200198e-08,0.14803365962562254,0.09488043705284199
2022-12-31,COLPAL,418365216000.0,,,
2022-12-31,APOLLOHOSP,643811680179.2001,6.385502225742234e-09,0.19704783923172683,0.009123925945610845
2022-12-31,GRAVITA,31053512320.0,1.3300598383961174e-08,0.38242894056847543,0.1824104234527688
2022-12-31,APOLLOTYRE,205994716588.80002,8.222305009389689e-08,0.05436909725176551,0.11251885369532433
2022-12-31,USHAMART,52566460800.0,5.1134025130786365e-08,0.1717827626918536,0.014937106918238907
2022-12-31,COFORGE,237223349550.0,6.880948258672068e-09,0.26161727039882915,0.024705882352941133
2022-12-31,RAMCOCEM,165463473000.0,2.415906912412583e-08,0.13325275721408067,0.13057639163047763
2022-12-31,SYNGENE,235059669331.19998,1.1346737977831366e-08,0.12007277137659188,0.17295219793418215
2022-12-31,PCBL,48938078987.200005,,0.16296863045141546,0.12533977650256722
2022-12-31,INFY,6327155466393.601,9.651782494032163e-09,0.2939084273390843,0.17114379084967313
2022-12-31,GODREJIND,144720683078.4,3.5720411510186784e-08,0.13918899957906553,0.4243084079774335
2022-12-31,CYIENT,89636434950.0,2.62102435942989e-08,0.16752246469833118,0.08039594398841143
2022-12-31,GODREJPROP,340492308902.4,1.5989608648532093e-08,0.040461095100864555,0.6076588165446271
2022-12-31,REDINGTON,141341305446.4,4.3636387683985016e-08,0.22731201382886776,-0.006279434850863463
2022-12-31,CUMMINSIND,382646880000.0,1.781535281216742e-08,0.1815354713313897,-0.03873466752743704
2022-12-31,VEDL,1156817656934.4,4.910319158948026e-08,0.36263248856736463,0.015265274957535047
2022-12-31,SUNPHARMA,2402689110067.1997,2.2779407487015026e-08,0.07058799025223386,-0.00838783470686566
2022-12-31,COALINDIA,1386922382899.2,4.0572548040453986e-08,0.40279999072850753,0.07353019597387012
2022-12-31,CUB,133516562713.6,5.817582231691198e-08,0.11539629517157607,0.07194273535207296
2022-12-31,GRANULES,79155805849.6,2.607351860089854e-08,0.15964437572477774,0.1520322680732238
2022-12-31,RECLTD,306770141184.0,1.6561947440573203e-07,0.19558015356432942,0.155136443535141
2022-12-31,SUNTV,191781461356.8,3.5792225663359335e-08,0.20134886572654814,0.2211464576609805
2022-12-31,INTELLECT,60452518169.6,1.3944789163628562e-08,0.19358407079646017,0.09256286784376666
2022-12-31,ABFRL,272766200000.0,1.0355836884231985e-08,-0.0425531914893617,0.029821684771469625
2022-12-31,TATAELXSI,391463222760.0,,,
2022-12-31,CGPOWER,412775138649.60004,,0.9102691924227319,-0.04764998917045704
2022-12-31,PRESTIGE,185819587516.80002,4.201516316255045e-08,0.13358988455195162,-0.14845976387569548
2022-12-31,INDIANB,355386304000.0,2.267843742931519e-07,0.092189272763676,1.0169374574790178
2022-12-31,HDFCBANK,9079801481395.201,2.558837480459121e-08,0.15425327602728373,0.13833049727042113
2022-12-31,CESC,101273551667.20001,8.512133016623933e-08,0.13505194305502116,0.011422286149420424
2022-12-31,CENTRALBK,279536548403.2,1.436385594192947e-07,0.03931177175215071,0.03590358139834415
2022-12-31,HEG,39766873425.0,5.055669918393323e-08,0.11011752682677568,-0.0437133844073907
2022-12-31,AARTIIND,221236297180.80002,9.510738601016492e-09,0.262621789193977,0.20688566013897658
2022-12-31,TATAPOWER,663672124646.4,3.161851529403018e-08,0.09606986899563319,0.10015166045899582
2022-12-31,CEATLTD,66439289250.0,6.745735251604464e-08,0.02169926650366748,0.10412707032310609
2022-12-31,CHAMBLFERT,129107721600.0,3.193162715719399e-08,0.24472573839662448,-0.29491502098671984
2022-12-31,TATACONSUM,712964377228.8,2.1191691067818377e-08,0.06703209615638621,0.09446218805824724
2022-12-31,ASIANPAINT,2961360921196.8003,3.946477641891755e-09,0.22335650159281784,0.2613087123559301
2022-12-31,INDUSTOWER,513251304716.8,2.3731128486668018e-08,0.2877071012595368,1.2751847727042622
2022-12-31,CIPLA,868441215657.6001,2.4059642471847628e-08,0.12221102634230603,0.06113648977500752
2022-12-31,UPL,530006137820.8,3.6591346988300815e-08,0.17991971128502493,0.004924884550184139
2022-12-31,RADICO,135386227200.0,1.0850810338062165e-08,0.12974839664528862,0.056786145791381415
2022-12-31,TATACHEM,238860792000.0,6.272969009383867e-08,0.07697364816742454,0.023994507281465793
2022-12-31,INDUSINDBK,946083812217.6,6.323449342204083e-08,0.10004788972869427,0.1812133620198615
2022-12-31,HAVELLS,689732429500.8,5.916941609533411e-09,0.19923371647509577,0.251519864272586
2022-12-31,TATACOMM,364515619708.8,2.744066600546586e-10,1.6002155172413792,-0.03727802629795307
2022-12-31,ASHOKLEY,421041048883.2,2.1871961327244373e-08,-0.0390197152245345,0.10301599790191451
2022-12-31,PERSISTENT,295833532500.0,7.379123587461642e-09,0.20486935866983372,0.18564036222509706
2022-12-31,UNOMINDA,298697635200.0,,0.12012798138452589,0.070955025981007
2022-12-31,CHENNPETRO,30809891200.0,1.0539251863817325e-07,0.4526280549045865,0.1079611650485437
2022-12-31,HCLTECH,2822759552742.4,1.673733584047585e-08,0.21841586717059147,0.03897656334899002
2022-12-31,CHOLAFIN,594083568966.4,2.2473689885844285e-08,0.18302319653326535,0.16525648630928225
2022-12-31,ITI,98471591142.4,2.2242977443777242e-08,0.045784051888592144,0.15358845509599273
2022-12-31,OBEROIRLTY,315700328393.60004,2.99024557819289e-08,0.100508783718921,0.07379612257661039
2022-12-31,MARICO,659567476972.8,4.889221906906546e-09,0.3748506571087216,0.09307010475423039
2022-12-31,MAHABANK,205953302937.6,9.52442846034047e-08,0.0819998577626058,0.1645801038942598
2022-12-31,MOTHERSON,502471531136.00006,,0.05741208470953954,0.06031132724890642
2022-12-31,KEI,132159588060.0,1.6893494857252032e-08,0.1760299625468165,-0.07800550627103087
2022-12-31,NCC,52676361286.4,1.2052844716622337e-07,0.08816705336426914,-0.01969302056183031
2022-12-31,M&M,1552992967987.2,3.995439683841438e-08,0.15391634658234832,-0.004513746409519848
2022-12-31,MFSL,233815417920.0,9.880783365657347e-09,0.08081321473951715,0.3157421570995358
2022-12-31,NTPC,1614010670899.2,1.0423822789506877e-07,0.12528255056362375,0.05388552470271746
2022-12-31,NATCOPHARM,102533134556.8,2.4833607001075725e-08,0.03987802017358667,0.04446381865736715
2022-12-31,JSWENERGY,858017207398.4,,0.10008613264427219,0.051181260278368335
2022-12-31,NHPC,399288737280.0,1.0631640992901161e-07,0.10807250651470462,0.026081344613269275
2022-12-31,MRPL,98320863590.40001,5.617159309123699e-08,0.4102635228848821,0.1360217163788593
2022-12-31,J&KBANK,54515916000.0,2.0058718446453828e-07,0.06128513061780364,0.10515579487085236
2022-12-31,NATIONALUM,147665053286.40002,5.756884747947337e-08,0.23510197578075206,0.01106681330767123
2022-12-31,LICHSGFIN,227808581510.4,9.94773647873317e-08,0.09235990465031715,0.0866725059929927
2022-12-31,NAUKRI,507957947200.0,7.493145136199971e-09,0.7471291033522793,1.1749049429657794
2022-12-31,KARURVYSYA,90810307968.0,1.9115229820141987e-07,0.08859926276987888,0.09292890828671019
2022-12-31,JKTYRE,45343440123.200005,7.790092138883987e-08,0.07057584269662921,-0.024346740390618016
2022-12-31,JUBLPHARMA,59690551752.0,5.0752277882632646e-08,0.0776461740928746,-0.2881397238017872
2022-12-31,LT,2931299888000.0005,2.8485384673267242e-08,0.1264318998155519,0.011112306684013307
2022-12-31,JINDALSTEL,592513912000.0,8.266174754836546e-08,0.18992280701754385,-0.13262463506496402
2022-12-31,JPPOWER,51743622758.4,2.37194364841382e-07,0.010299355087111368,-0.04763505940372115
2022-12-31,MANAPPURAM,98308780179.20001,5.243295345408469e-08,0.15881931166347993,0.061046216353478844
2022-12-31,LUPIN,333658139830.4,3.1964130875868744e-08,-0.12573027236073397,-0.055622732769044725
2022-12-31,JINDALSAW,33157952600.0,2.2081474014278375e-07,0.051059206952743075,0.048600981302214574
2022-12-31,KEC,127167595500.0,2.7271060526679375e-08,0.09171270718232044,0.0884480746791132
2022-12-31,MPHASIS,372119384217.6,1.0249307161197182e-08,0.20610687022900764,0.07151029748283744
2022-12-31,NAVA,35636803635.2,,0.11568746214415505,0.03802650005386199
2022-12-31,NMDC,360611550656.0,7.649808491456546e-08,0.5233100233100233,0.18009842142263688
2022-12-31,JUBLFOOD,337213783161.60004,2.987641660052584e-09,0.21491002570694087,0.11780415430267066
2022-12-31,JSL,125672131163.2,3.2067025341146725e-08,0.31650208693881704,0.005338078291814874
2022-12-31,MINDACORP,48903611086.4,2.8331338201398954e-08,0.14479638009049775,0.00042973785990541025
2022-12-31,M&MFIN,289855334246.39996,8.572413285014588e-08,0.06805941883174528,0.04655655129412062
2022-12-31,MCX,79261713280.0,1.744251512727218e-08,0.1008462623413258,-0.0848263254113345
2022-12-31,NLCINDIA,119389703999.99998,1.6388696125517445e-07,0.07864693446088795,0.024682678422132787
2022-12-31,MARUTI,2535840768000.0,2.3402612495579532e-08,0.07012090434279725,0.12177028980951787
2022-12-31,JMFINANCIL,68267271072.0,9.861801308567252e-08,0.12906583398386678,0.12686782994312162
2022-12-31,KOTAKBANK,3629082923264.0,2.3552560744421915e-08,0.1250607769099467,0.08051257635280118
2022-12-31,MMTC,56699999999.99999,1.5065913370998118e-09,1.7432432432432432,-0.1460218408736349
2022-12-31,JSWSTEEL,1851023602944.0,2.876558030064521e-08,0.31112828209281246,0.11639356698528291
2022-12-31,NBCC,69840000000.0,1.9842995169082126e-08,0.1346153846153846,0.07110366291596848
2022-12-31,MUTHOOTFIN,426778414291.2,2.594574460376289e-08,0.2145861059355869,0.2507882698161008
2022-12-31,KAJARIACER,184742117318.4,9.10297546059293e-09,0.18049010367577756,0.036109971276159225
2023-01-31,ENGINERSIN,49206775699.2,4.4506080375457704e-08,0.07909604519774012,-0.12853218210361073
2023-01-31,SCI,61954863200.0,1.2970151915237157e-07,0.09508629218423656,-0.03707162870895897
2023-01-31,MPHASIS,390513463782.4,1.0249307161197182e-08,0.20610687022900764,0.07151029748283744
2023-01-31,BANKBARODA,868012733030.4,1.9441098227274643e-07,0.08635121749447583,0.0022767899927913504
2023-01-31,HCLTECH,3038188187955.2,1.673733584047585e-08,0.21841586717059147,0.03897656334899002
2023-01-31,TRITURBINE,87762941840.0,1.0399977801879872e-08,0.31542056074766356,0.14769975786924938
2023-01-31,BANKINDIA,339365232384.0,2.369626971310262e-07,0.06169279218711298,0.10522957933205324
2023-01-31,LUPIN,335379343398.39996,3.1964130875868744e-08,-0.12573027236073397,-0.055622732769044725
2023-01-31,ZENTEC,16025240500.0,1.1872829381396424e-08,0.01060070671378092,0.0420560747663552
2023-01-31,CANBK,551404828089.6,1.7047978677357446e-07,0.08802046854676177,0.5908772119119552
2023-01-31,LICHSGFIN,220685265971.19998,9.94773647873317e-08,0.09235990465031715,0.0866725059929927
2023-01-31,NATCOPHARM,97330136814.4,2.4833607001075725e-08,0.03987802017358667,0.04446381865736715
2023-01-31,BALKRISIND,429415034329.60004,1.3323680036986393e-08,0.20698110486081062,0.19982368498383773
2023-01-31,TVSMOTOR,492546455544.0,1.2845392878170482e-08,0.16613636363636364,0.13454753009547527
2023-01-31,HEG,39996813855.0,5.055669918393323e-08,0.11011752682677568,-0.0437133844073907
2023-01-31,EMAMILTD,197556407091.19998,7.63605570420295e-09,0.4031791907514451,-0.058999253174010446
2023-01-31,CGPOWER,461871404678.39996,,0.9102691924227319,-0.04764998917045704
2023-01-31,BAJFINANCE,3563797218508.8,8.766088813505814e-09,0.1607759705350811,0.04306196811260965
2023-01-31,TTML,155133460000.0,,,
2023-01-31,JINDALSAW,40017211097.6,2.2081474014278375e-07,0.051059206952743075,0.048600981302214574
2023-01-31,NAUKRI,474228004800.0,7.493145136199971e-09,0.7471291033522793,1.1749049429657794
2023-01-31,CESC,96170125363.2,8.512133016623933e-08,0.13505194305502116,0.011422286149420424
2023-01-31,SUZLON,115435176550.40001,,0.05019852524106636,0.010872894333843863
2023-01-31,BALRAMCHIN,77108201600.0,3.492233281183183e-08,0.16793066088840736,-0.03618968386023291
2023-01-31,PRESTIGE,168001270905.6,4.201516316255045e-08,0.13358988455195162,-0.14845976387569548
2023-01-31,NCC,56631797235.200005,1.2052844716622337e-07,0.08816705336426914,-0.01969302056183031
2023-01-31,OBEROIRLTY,298610697964.8,2.99024557819289e-08,0.100508783718921,0.07379612257661039
2023-01-31,BATAINDIA,196634646900.0,7.30796540060991e-09,0.056780595369349506,-0.10718113612004287
2023-01-31,HDFCBANK,8944050225408.0,2.558837480459121e-08,0.15425327602728373,0.13833049727042113
2023-01-31,M&M,1714048234560.0,3.995439683841438e-08,0.15391634658234832,-0.004513746409519848
2023-01-31,CENTRALBK,260862232576.0,1.436385594192947e-07,0.03931177175215071,0.03590358139834415
2023-01-31,TRIDENT,175555824204.80002,1.2244846790522607e-08,0.21690507152145644,-0.0006925207756233176
2023-01-31,HAVELLS,740408918000.0,5.916941609533411e-09,0.19923371647509577,0.251519864272586
2023-01-31,JSWSTEEL,1727181803110.4001,2.876558030064521e-08,0.31112828209281246,0.11639356698528291
2023-01-31,GRAPHITE,68596513600.00001,4.567733918601847e-08,0.10208206994137861,-0.009143062029401183
2023-01-31,TORNTPOWER,216427303449.6,3.827599086570179e-08,0.04615848753016895,-0.0037707071135024695
2023-01-31,IRB,172836189158.4,5.01454409368917e-08,0.02872831449944294,0.0322426977560486
2023-01-31,WIPRO,2183899103539.2002,1.4046382606226164e-08,0.18719324801614604,0.019333333333333425
2023-01-31,RECLTD,320594546688.0,1.6561947440573203e-07,0.19558015356432942,0.155136443535141
2023-01-31,ZYDUSLIFE,436814910000.0,,0.27166303900229427,0.012267325467478774
2023-01-31,NHPC,440975485952.0,1.0631640992901161e-07,0.10807250651470462,0.026081344613269275
2023-01-31,GRASIM,1046990834956.8,6.132936525200198e-08,0.14803365962562254,0.09488043705284199
2023-01-31,EXIDEIND,153722500000.0,5.0818497877321405e-08,0.4116591080876795,0.17317143683145408
2023-01-31,BERGEPAINT,534042347529.6,4.50390094133485e-09,0.21212121212121213,0.20775510204081638
2023-01-31,GRAVITA,35806508909.6,1.3300598383961174e-08,0.38242894056847543,0.1824104234527688
2023-01-31,TATASTEEL,1462171421491.2,5.3789070768773246e-08,0.3648016916718366,-0.02103159153759393
2023-01-31,ADANIPORTS,1323409790604.8,2.0408169266639885e-08,0.11843332297171277,0.20454802396756944
2023-01-31,BHARATFORG,407206463814.4,1.6666088146315558e-08,0.1639019936082788,0.13987110259536673
2023-01-31,FINCABLES,84720563481.6,4.1809953703881114e-08,0.15272819989801123,0.14059289697681243
2023-01-31,CYIENT,97240142150.0,2.62102435942989e-08,0.16752246469833118,0.08039594398841143
2023-01-31,BHEL,272993506508.80002,1.2450942338379263e-07,0.01678865162604693,-0.07183493390389939
2023-01-31,GODREJPROP,328509604147.19995,1.5989608648532093e-08,0.040461095100864555,0.6076588165446271
2023-01-31,FEDERALBNK,284312005651.19995,9.459588018942554e-08,0.10365600332363939,0.11788189994164266
2023-01-31,REDINGTON,144506740083.2,4.3636387683985016e-08,0.22731201382886776,-0.006279434850863463
2023-01-31,FACT,192568627200.0,,0.5226586102719033,0.28458049886621306
2023-01-31,JUBLFOOD,321245534355.2,2.987641660052584e-09,0.21491002570694087,0.11780415430267066
2023-01-31,CASTROLIND,116568025814.4,1.3551320273545022e-08,0.43213149522799577,0.12949039264828732
2023-01-31,TORNTPHARM,515028666576.0,1.0522916288942634e-08,0.13052242566773056,0.004639543183440509
2023-01-31,CCL,72227552600.0,1.9053533582001794e-08,0.1630695443645084,0.18489065606361832
2023-01-31,SBIN,4939771378176.0,6.665881851138699e-08,0.12167689830752516,0.15440885329933196
2023-01-31,BHARTIARTL,4593267989401.6,1.465984385593538e-08,0.12478588815097515,-0.04086429345207765
2023-01-31,GRANULES,73407823084.79999,2.607351860089854e-08,0.15964437572477774,0.1520322680732238
2023-01-31,IOB,537773309132.8,4.4451797376368064e-08,0.07562950834181528,
2023-01-31,ONGC,1822885437542.4001,1.2335420401738282e-07,0.18995541477362496,0.06566948092311797
2023-01-31,M&MFIN,287569603776.0,8.572413285014588e-08,0.06805941883174528,0.04655655129412062
2023-01-31,SCHNEIDER,44031561121.6,,-0.5833333333333334,0.02680965147453085
2023-01-31,JSWENERGY,392009462745.6,,0.10008613264427219,0.051181260278368335
2023-01-31,IOC,1154408068608.0,1.0654496516112564e-07,0.19266110008611975,0.07632090968050864
2023-01-31,TATAPOWER,680453961625.6,3.161851529403018e-08,0.09606986899563319,0.10015166045899582
2023-01-31,RADICO,150697383900.0,1.0850810338062165e-08,0.12974839664528862,0.056786145791381415
2023-01-31,COROMANDEL,263168873510.4,2.3193487768159917e-08,0.24032714690154136,-0.12355897132722438
2023-01-31,ESCORTS,275721010000.0,1.9529096233757856e-08,0.0968421052631579,0.37175907459114477
2023-01-31,BEML,64122118875.0,3.237069939356359e-08,0.054730589732711075,0.13170637226418758
2023-01-31,BEL,694063607961.6,2.1620054094431873e-08,0.19534429431873676,0.21112069319535132
2023-01-31,TRENT,425430778227.19995,6.105038977229393e-09,0.014805414551607445,0.03940439440711829
2023-01-31,ADANIPOWER,863550196838.4,3.410075672163406e-08,0.26613209080565636,0.04678440519826732
2023-01-31,RAMCOCEM,159662504400.0,2.415906912412583e-08,0.13325275721408067,0.13057639163047763
2023-01-31,KARURVYSYA,85814673715.2,1.9115229820141987e-07,0.08859926276987888,0.09292890828671019
2023-01-31,CEATLTD,63634074815.0,6.745735251604464e-08,0.02169926650366748,0.10412707032310609
2023-01-31,IPCALAB,215610344400.0,1.7103071267159847e-08,0.16205389657683905,0.15367059718524145
2023-01-31,DABUR,988199140000.0,7.473812587369304e-09,0.20782629444046766,0.16022276962621818
2023-01-31,UBL,420972408012.80005,8.541596599490331e-09,0.09301143583227446,0.05422446406052961
2023-01-31,POONAWALLA,227622822399.99997,1.3081215034197806e-08,0.0619220607661823,-0.13307086614173225
2023-01-31,MCX,77242176640.0,1.744251512727218e-08,0.1008462623413258,-0.0848263254113345
2023-01-31,CIPLA,821949835200.0,2.4059642471847628e-08,0.12221102634230603,0.06113648977500752
2023-01-31,PHOENIXLTD,244418991600.00003,2.9704799730838555e-08,0.04071092207200364,0.08003793266951154
2023-01-31,DLF,881334153984.0,3.656963797225987e-08,0.04125185633353501,-0.04297727679370189
2023-01-31,IDBI,561275300044.8,7.542020822334633e-08,0.06006436306405769,-0.006804146339030037
2023-01-31,SOBHA,56874346333.6,2.8588328338415252e-08,0.07139909203466777,0.01798365122615797
2023-01-31,MARICO,644053277939.2001,4.889221906906546e-09,0.3748506571087216,0.09307010475423039
2023-01-31,INDIANB,379547840000.0,2.267843742931519e-07,0.092189272763676,1.0169374574790178
2023-01-31,USHAMART,56762643200.0,5.1134025130786365e-08,0.1717827626918536,0.014937106918238907
2023-01-31,APOLLOTYRE,203994438630.4,8.222305009389689e-08,0.05436909725176551,0.11251885369532433
2023-01-31,IDEA,226437542707.19998,,0.4558218349068022,-0.10329722631082594
2023-01-31,UNOMINDA,279842124288.0,,0.12012798138452589,0.070955025981007
2023-01-31,DEEPAKFERT,81713857400.0,6.017244648467303e-08,0.17683397683397684,0.033184244697734844
2023-01-31,SJVN,133613197824.0,1.0619488008274315e-07,0.07516513552501708,0.09514258853024127
2023-01-31,ASHOKLEY,438951442176.0,2.1871961327244373e-08,-0.0390197152245345,0.10301599790191451
2023-01-31,ICICIBANK,5804806849689.6,3.066693363523154e-08,0.14577073709304433,0.14268579211960852
2023-01-31,PIDILITIND,1158724880913.6,4.469058563677402e-09,0.18847595252966895,0.3512187643722213
2023-01-31,TATACHEM,247979490400.0,6.272969009383867e-08,0.07697364816742454,0.023994507281465793
2023-01-31,NATIONALUM,153083111833.59998,5.756884747947337e-08,0.23510197578075206,0.01106681330767123
2023-01-31,AMBUJACEM,796642799257.6,3.3824144377773444e-08,0.14636743709079436,0.13814895009819228
2023-01-31,JKTYRE,41443078656.0,7.790092138883987e-08,0.07057584269662921,-0.024346740390618016
2023-01-31,UPL,568360377600.0,3.6591346988300815e-08,0.17991971128502493,0.004924884550184139
2023-01-31,NTPC,1659585018470.4001,1.0423822789506877e-07,0.12528255056362375,0.05388552470271746
2023-01-31,PETRONET,325875000000.0,3.635703137745463e-08,0.2515364354697103,0.011819579159378701
2023-01-31,VEDL,1235696968089.5999,4.910319158948026e-08,0.36263248856736463,0.015265274957535047
2023-01-31,VOLTAS,265584838828.8,1.2377340935662241e-08,0.09201673031460265,0.06118195193722409
2023-01-31,IIFL,195221354043.2,5.084069642977895e-08,0.18378712871287128,0.18310883542315182
2023-01-31,COFORGE,267389208589.99997,6.880948258672068e-09,0.26161727039882915,0.024705882352941133
2023-01-31,INDIACEM,59950835200.0,9.563981681843572e-08,0.01462922481923659,-0.049700085689802886
2023-01-31,INDHOTEL,427540400000.0,1.5277931459225822e-08,-0.03752478051543472,-0.0006117811571403342
2023-01-31,SYNGENE,225746589996.8,1.1346737977831366e-08,0.12007277137659188,0.17295219793418215
2023-01-31,PFC,373439297894.39996,1.9011485479895197e-07,0.2618449690272895,0.11689495350032608
2023-01-31,MARUTI,2687092224000.0,2.3402612495579532e-08,0.07012090434279725,0.12177028980951787
2023-01-31,DIVISLAB,880109349177.6001,7.484396874179806e-09,0.252387448840382,0.2625717969757355
2023-01-31,APOLLOHOSP,611934547452.7999,6.385502225742234e-09,0.19704783923172683,0.009123925945610845
2023-01-31,MMTC,51300000000.00001,1.5065913370998118e-09,1.7432432432432432,-0.1460218408736349
2023-01-31,ANANTRAJ,36120499200.0,1.0948197301112962e-07,0.02008336491095112,0.0050130775937227146
2023-01-31,AARTIIND,195375776000.0,9.510738601016492e-09,0.262621789193977,0.20688566013897658
2023-01-31,COALINDIA,1385689836902.4,4.0572548040453986e-08,0.40279999072850753,0.07353019597387012
2023-01-31,PFOCUS,21012519988.800003,1.2700833905473078e-08,-1.5263157894736843,0.0724491849466693
2023-01-31,IFCI,27668719411.2,1.125813788081564e-07,-0.6249112845990064,-0.09247292660100714
2023-01-31,IGL,297851159846.39996,1.9223522988236986e-08,0.1979963089902452,0.19952305246422886
2023-01-31,SONATSOFTW,85123252000.0,9.825901634777055e-09,0.3421292083712466,0.20482673267326734
2023-01-31,ASIANPAINT,2613654014000.0,3.946477641891755e-09,0.22335650159281784,0.2613087123559301
2023-01-31,PERSISTENT,358246008750.0,7.379123587461642e-09,0.20486935866983372,0.18564036222509706
2023-01-31,DRREDDY,718686737043.2,2.1668395141826064e-08,0.11357484905267541,0.14489945312836405
2023-01-31,CHAMBLFERT,130215474601.59999,3.193162715719399e-08,0.24472573839662448,-0.29491502098671984
2023-01-31,HINDCOPPER,119234059200.0,9.024333168612555e-09,0.19560669456066945,-0.08418520745640412
2023-01-31,INOXWIND,27047033264.0,5.103716081608482e-08,-0.5307692307692308,0.03250188964474687
2023-01-31,EIHOTEL,101934326784.0,3.9851420199892965e-08,-0.03138420878757846,-0.07136425033768568
2023-01-31,KEI,145782839642.4,1.6893494857252032e-08,0.1760299625468165,-0.07800550627103087
2023-01-31,MAHABANK,204961660108.8,9.52442846034047e-08,0.0819998577626058,0.1645801038942598
2023-01-31,ULTRACEMCO,2042742751665.6,2.0174075218552324e-08,0.1454120072963756,0.08788850455727526
2023-01-31,CONCOR,382910824355.2,2.720851256588034e-08,0.0978058757902566,0.05267622359826962
2023-01-31,HINDPETRO,337473048806.4,9.064484852828554e-08,0.1761665539561395,0.14805248122615855
2023-01-31,TATACONSUM,677714230656.0,2.1191691067818377e-08,0.06703209615638621,0.09446218805824724
2023-01-31,JPPOWER,49286309529.600006,2.37194364841382e-07,0.010299355087111368,-0.04763505940372115
2023-01-31,HINDUNILVR,6061727113728.0,8.593730168926632e-09,0.1812437577709382,2.410906564779437
2023-01-31,JINDALSTEL,595273510163.2,8.266174754836546e-08,0.18992280701754385,-0.13262463506496402
2023-01-31,PCBL,45257814659.200005,,0.16296863045141546,0.12533977650256722
2023-01-31,AUROPHARMA,239151006115.19998,5.096630173025107e-08,0.10770670572916667,0.16168955327655143
2023-01-31,AXISBANK,2680692848435.2,4.975627475380089e-08,0.12013258808905726,0.0788179835149676
2023-01-31,CHENNPETRO,36974603286.4,1.0539251863817325e-07,0.4526280549045865,0.1079611650485437
2023-01-31,SHRIRAMFIN,488338025907.19995,,0.10427284920482852,0.1369086167363871
2023-01-31,HINDALCO,1044944192000.0,6.271487215380107e-08,0.17559565678914454,0.1198211341612403
2023-01-31,TATAELXSI,413060678280.0,,,
2023-01-31,JSL,134133575012.8,3.2067025341146725e-08,0.31650208693881704,0.005338078291814874
2023-01-31,NLCINDIA,108227252000.0,1.6388696125517445e-07,0.07864693446088795,0.024682678422132787
2023-01-31,HEROMOTOCO,552180247500.0,3.1337163167583854e-08,0.14696788035590333,0.17393514282809797
2023-01-31,ABFRL,243490532006.39996,1.0355836884231985e-08,-0.0425531914893617,0.029821684771469625
2023-01-31,BAJAJFINSV,2138509361062.4001,1.3714882536278365e-08,0.20657440306109773,0.11357161047973774
2023-01-31,ELECON,43299200000.0,4.440676070945864e-08,0.13333333333333333,-0.0662282761860028
2023-01-31,KEC,117077154460.79999,2.7271060526679375e-08,0.09171270718232044,0.0884480746791132
